title,authors,year,venue,ee,url,matched categories,match counts
On the Feasibility of Detecting Model Poisoning Attacks in Real-time ML-based ICS.,Van T. Phan; Ruimin Sun; Mohammed A. Duniawi; Ruixue Lian; Harshin K. Asok; Arturo S. Leon,2024,CCS,https://doi.org/10.1145/3689930.3695209,https://dblp.org/db/conf/ricss/ricss2024.html#PhanSDLAL24,PRIVACY_AND_SECURITY,1
Lightweight and Decentralized Access Control for Cloud-Assisted Industrial Control Systems.,Kasturi Routray; Padmalochan Bera,2024,CCS,https://doi.org/10.1145/3689930.3695207,https://dblp.org/db/conf/ricss/ricss2024.html#RoutrayB24,PRIVACY_AND_SECURITY,1
Deep Masked Graph Matching for Correspondence Identification in Collaborative Perception.,Peng Gao 0009; Qingzhao Zhu; Hongsheng Lu; Chuang Gan; Hao Zhang 0011,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161231,https://dblp.org/db/conf/icra/icra2023.html#GaoZLGZ23,PRIVACY_AND_SECURITY,1
Pheromone-Diffusion-based Conscientious Reactive Path Planning for Road Network Persistent Surveillance,Tong Wang 0021; Gangqi Dong; Panfeng Huang,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561707,https://dblp.org/db/conf/icra/icra2021.html#WangDH21,PRIVACY_AND_SECURITY,1
Heading for the Abyss: Control Strategies for Exploiting Swinging of a Descending Tethered Aerial Robot.,Max Polzin; Frank Centamori; Josie Hughes,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10160347,https://dblp.org/db/conf/icra/icra2023.html#PolzinCH23,"PRIVACY_AND_SECURITY, ROBOT",2
TVFusionGAN: Thermal-Visible Image Fusion Based on Multi-level Adversarial Network Strategy.,Guoyu Lu,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10611671,https://dblp.org/db/conf/icra/icra2024.html#Lu24a,PRIVACY_AND_SECURITY,1
Orientation-Aware Multi-Modal Learning for Road Intersection Identification and Mapping.,Qibin He; Zhongyang Xiao; Ze Huang; Hongyuan Yuan; Li Sun 0005,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610015,https://dblp.org/db/conf/icra/icra2024.html#HeXHY024,PRIVACY_AND_SECURITY,1
Tactile-Informed Action Primitives Mitigate Jamming in Dense Clutter.,Dane Brouwer; Joshua Citron; Hojung Choi; Marion Lepert; Michael A. Lin; Jeannette Bohg; Mark R. Cutkosky,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610224,https://dblp.org/db/conf/icra/icra2024.html#BrouwerCCLLBC24,PRIVACY_AND_SECURITY,1
Image Masking for Robust Self-Supervised Monocular Depth Estimation.,Hemang Chawla; Kishaan Jeeveswaran; Elahe Arani; Bahram Zonooz,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161373,https://dblp.org/db/conf/icra/icra2023.html#ChawlaJAZ23,"PRIVACY_AND_SECURITY, VISUAL",2
"On Human Grasping and Manipulation in Kitchens: Automated Annotation, Insights, and Metrics for Effective Data Collection.",Nathan Elangovan; Ricardo V. Godoy; Felipe Sanches; Ke Wang; Tom White; Patrick Jarvis; Minas V. Liarokapis,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161171,https://dblp.org/db/conf/icra/icra2023.html#ElangovanGSWWJL23,"PRIVACY_AND_SECURITY, ROBOT",2
JaywalkerVR: A VR System for Collecting Safety-Critical Pedestrian-Vehicle Interactions.,Kenta Mukoya; Erica Weng; Rohan Choudhury; Kris Kitani,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610819,https://dblp.org/db/conf/icra/icra2024.html#MukoyaWCK24,PRIVACY_AND_SECURITY,1
SafetyNet: Safe Planning for Real-World Self-Driving Vehicles Using Machine-Learned Policies.,Matt Vitelli; Yan Chang; Yawei Ye; Ana Ferreira 0011; Maciej Wolczyk; Blazej Osinski; Moritz Niendorf; Hugo Grimmett; Qiangui Huang; Ashesh Jain; Peter Ondruska,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9811576,https://dblp.org/db/conf/icra/icra2022.html#VitelliCYFWONGH22,"PRIVACY_AND_SECURITY, ROBOT",2
Reachable Polyhedral Marching (RPM): A Safety Verification Algorithm for Robotic Systems with Deep Neural Network Components.,Joseph A. Vincent; Mac Schwager,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561956,https://dblp.org/db/conf/icra/icra2021.html#VincentS21,"PRIVACY_AND_SECURITY, ROBOT",2
Lite-SVO: Towards A Lightweight Self-Supervised Semantic Visual Odometry Exploiting Multi-Feature Sharing Architecture.,Wenhui Wei; Jiantao Li; Kaizhu Huang; Jiadong Li; Xin Liu; Yangfan Zhou,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610019,https://dblp.org/db/conf/icra/icra2024.html#WeiLHLLZ24,"PRIVACY_AND_SECURITY, VISUAL",2
Online Adaptive Identification and Switching of Soft Contact Model Based on ART-II Method.,Yi Liu 0068; Di Wu; Fengtao Han; Jing Guo; Zhaoshui He; Chao Liu 0003,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9811740,https://dblp.org/db/conf/icra/icra2022.html#LiuWHGHL22,PRIVACY_AND_SECURITY,1
The Double-Scoop Gripper: A Tendon-Driven Soft-Rigid End-Effector for Food Handling Exploiting Constraints in Narrow Spaces.,Leonardo Franco; Enrico Turco; Valerio Bo; Maria Pozzi; Monica Malvezzi; Domenico Prattichizzo; Gionata Salvietti,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10611693,https://dblp.org/db/conf/icra/icra2024.html#FrancoTBPMPS24,PRIVACY_AND_SECURITY,1
RoSSO: A High-Performance Python Package for Robotic Surveillance Strategy Optimization Using JAX.,Yohan John; Connor Hughes; Gilberto D; Jason R. Marden; Francesco Bullo,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610477,https://dblp.org/db/conf/icra/icra2024.html#JohnHDMB24,"PRIVACY_AND_SECURITY, ROBOT",2
Online Assistance Control of a Pneumatic Gait Assistive Suit Using Physical Reservoir Computing Exploiting Air Dynamics.,Hiroyuki Hayashi; Toshihiro Kawase; Tetsuro Miyazaki; Maina Sogabe; Yoshikazu Nakajima; Kenji Kawashima,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9812377,https://dblp.org/db/conf/icra/icra2022.html#HayashiKMSNK22,PRIVACY_AND_SECURITY,1
An Integrated Position-velocity-force Method for Safety-enhanced Shared Control in Robot-assisted Surgical Cutting.,Xilin Xiao; Xiaojian Li; Yudong Shi; Jin Fang; Lin Li; Pengfei He; Hangjie Mo,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610466,https://dblp.org/db/conf/icra/icra2024.html#XiaoLSFLHM24,"PRIVACY_AND_SECURITY, ROBOT",2
AvoidBench: A high-fidelity vision-based obstacle avoidance benchmarking suite for multi-rotors.,Hang Yu; Guido C. H. E. de Croon; Christophe De Wagter,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161097,https://dblp.org/db/conf/icra/icra2023.html#YuCW23,"PRIVACY_AND_SECURITY, VISUAL",2
Safety Under Uncertainty: Tight Bounds with Risk-Aware Control Barrier Functions.,Mitchell Black 0001; Georgios Fainekos; Bardh Hoxha; Danil V. Prokhorov; Dimitra Panagou,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161379,https://dblp.org/db/conf/icra/icra2023.html#BlackFHPP23,PRIVACY_AND_SECURITY,1
Learning Complex Motion Plans using Neural ODEs with Safety and Stability Guarantees.,Farhad Nawaz; Tianyu Li; Nikolai Matni; Nadia Figueroa,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10611584,https://dblp.org/db/conf/icra/icra2024.html#NawazLMF24,PRIVACY_AND_SECURITY,1
"A Variable Stiffness Soft Continuum Robot Based on Pre-charged Air, Particle Jamming, and Origami.",Yujia Li 0003; Tao Ren; Yonghua Chen; Michael Z. Q. Chen,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9196729,https://dblp.org/db/conf/icra/icra2020.html#LiRCC20,"PRIVACY_AND_SECURITY, ROBOT",2
Online Update of Safety Assurances Using Confidence-Based Predictions.,Kensuke Nakamura; Somil Bansal,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10160828,https://dblp.org/db/conf/icra/icra2023.html#NakamuraB23,PRIVACY_AND_SECURITY,1
Probabilistic Safety-Assured Adaptive Merging Control for Autonomous Vehicles.,Yiwei Lyu; Wenhao Luo; John M. Dolan,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561894,https://dblp.org/db/conf/icra/icra2021.html#LyuLD21,"PRIVACY_AND_SECURITY, ROBOT",3
Synthesize Efficient Safety Certificates for Learning-Based Safe Control using Magnitude Regularization.,Haotian Zheng; Haitong Ma; Sifa Zheng; Shengbo Eben Li; Jianqiang Wang 0003,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610959,https://dblp.org/db/conf/icra/icra2024.html#ZhengMZL024,PRIVACY_AND_SECURITY,1
Continuous Adaptation in Person Re-identification for Robotic Assistance.,Federico Rollo; Andrea Zunino; Nikolaos G. Tsagarakis; Enrico Mingo Hoffman; Arash Ajoudani,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10611226,https://dblp.org/db/conf/icra/icra2024.html#RolloZTHA24,"PRIVACY_AND_SECURITY, ROBOT",2
No Face-Touch: Exploiting Wearable Devices and Machine Learning for Gesture Detection.,Sara Marullo; Tommaso Lisini Baldi; Gianluca Paolocci; Nicole D'Aurizio; Domenico Prattichizzo,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561178,https://dblp.org/db/conf/icra/icra2021.html#MarniloBPDP21,PRIVACY_AND_SECURITY,1
Optimizing Topologies for Probabilistically Secure Multi-Robot Systems.,Remy Wehbe; Ryan K. Williams,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9197249,https://dblp.org/db/conf/icra/icra2020.html#WehbeW20,"PRIVACY_AND_SECURITY, ROBOT",2
Lumped Drag Model Identification and Real-Time External Force Detection for Rotary-Wing Micro Aerial Vehicles.,Lucas W; Alcherio Martinoli,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610862,https://dblp.org/db/conf/icra/icra2024.html#WaltiM24,PRIVACY_AND_SECURITY,1
Plug in the Safety Chip: Enforcing Constraints for LLM-driven Robot Agents.,Ziyi Yang; Shreyas Sundara Raman; Ankit Shah; Stefanie Tellex,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10611447,https://dblp.org/db/conf/icra/icra2024.html#YangRST24,"PRIVACY_AND_SECURITY, ROBOT",2
AIMY: An Open-source Table Tennis Ball Launcher for Versatile and High-fidelity Trajectory Generation.,Alexander Dittrich; Jan Schneider 0007; Simon Guist; Nico G; Heiko Ott; Thomas Steinbrenner; Bernhard Sch; Dieter B,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10160336,https://dblp.org/db/conf/icra/icra2023.html#DittrichSGGOSSB23,PRIVACY_AND_SECURITY,1
Energy-based Safety in Series Elastic Actuation.,Wesley Roozing; Stefan S. Groothuis; Stefano Stramigioli,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9197448,https://dblp.org/db/conf/icra/icra2020.html#RoozingGS20,PRIVACY_AND_SECURITY,1
Exploiting Intrinsic Kinematic Null Space for Supernumerary Robotic Limbs Control.,Tommaso Lisini Baldi; Nicole D'Aurizio; Sergio Gurgone; Daniele Borzelli; Andrea d'Avella; Domenico Prattichizzo,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10160964,https://dblp.org/db/conf/icra/icra2023.html#BaldiDGBdP23,"PRIVACY_AND_SECURITY, ROBOT",2
Important Object Identification with Semi-Supervised Learning for Autonomous Driving.,Jiachen Li 0001; Haiming Gang; Hengbo Ma; Masayoshi Tomizuka; Chiho Choi,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9812234,https://dblp.org/db/conf/icra/icra2022.html#0001GMTC22,"PRIVACY_AND_SECURITY, ROBOT",2
Liquids Identification and Manipulation via Digitally Fabricated Impedance Sensors.,Junyi Zhu 0001; Young Joong Lee; Yiyue Luo; Tianyu Xu; Chao Liu 0021; Daniela Rus; Stefanie Mueller 0001; Wojciech Matusik,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610518,https://dblp.org/db/conf/icra/icra2024.html#0001LLXLR0M24,PRIVACY_AND_SECURITY,1
Realtime Multi-Diver Tracking and Re-identification for Underwater Human-Robot Collaboration.,Karin de Langis; Junaed Sattar,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9197308,https://dblp.org/db/conf/icra/icra2020.html#LangisS20,"PRIVACY_AND_SECURITY, ROBOT",2
Exploiting collisions for sampling-based multicopter motion planning.,Jiaming Zha; Mark W. Mueller,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561166,https://dblp.org/db/conf/icra/icra2021.html#ZhaM21,PRIVACY_AND_SECURITY,1
Self-Supervised Motion Retargeting with Safety Guarantee.,Sungjoon Choi; Min Jae Song; Hyemin Ahn 0001; Joohyung Kim,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9560860,https://dblp.org/db/conf/icra/icra2021.html#ChoiSAK21,PRIVACY_AND_SECURITY,1
Concurrent Parameter Identification and Control for Free-Floating Robotic Systems During On-Orbit Servicing.,Olga-Orsalia Christidi-Loumpasefski; Georgios Rekleitis; Evangelos Papadopoulos,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9197187,https://dblp.org/db/conf/icra/icra2020.html#Christidi-Loumpasefski20,"PRIVACY_AND_SECURITY, ROBOT",2
Targeted Attack on Deep RL-based Autonomous Driving with Learned Visual Patterns.,Prasanth Buddareddygari; Travis Zhang; Yezhou Yang; Yi Ren,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9811574,https://dblp.org/db/conf/icra/icra2022.html#BuddareddygariZ22,"PRIVACY_AND_SECURITY, ROBOT, VISUAL",3
"Grasping Unknown Objects by Coupling Deep Reinforcement Learning, Generative Adversarial Networks, and Visual Servoing.",Ole-Magnus Pedersen; Ekrem Misimi; Fran,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9197196,https://dblp.org/db/conf/icra/icra2020.html#PedersenMC20,"PRIVACY_AND_SECURITY, VISUAL",2
Adversarial Imitation Learning with Trajectorial Augmentation and Correction.,Dafni Antotsiou; Carlo Ciliberto; Tae-Kyun Kim 0001,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561915,https://dblp.org/db/conf/icra/icra2021.html#AntotsiouCK21,PRIVACY_AND_SECURITY,1
Model-based Reinforcement Learning with Provable Safety Guarantees via Control Barrier Functions.,Hongchao Zhang; Zhouchi Li; Andrew Clark 0001,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561253,https://dblp.org/db/conf/icra/icra2021.html#ZhangLC21,PRIVACY_AND_SECURITY,1
Option-Aware Adversarial Inverse Reinforcement Learning for Robotic Control.,Jiayu Chen; Tian Lan 0001; Vaneet Aggarwal,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10160374,https://dblp.org/db/conf/icra/icra2023.html#ChenLA23,"PRIVACY_AND_SECURITY, ROBOT",2
Privacy-Preserving Video Conferencing via Thermal-Generative Images.,Sheng-Yang Chiu; Yu-Ting Huang 0006; Chieh-Ting Lin; Yu-Chee Tseng; Jen-Jee Chen; Meng-Hsuan Tu; Bo-Chen Tung; YuJou Nieh,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161205,https://dblp.org/db/conf/icra/icra2023.html#ChiuHLTCTTN23,PRIVACY_AND_SECURITY,2
Adversarial Attacks on Optimization based Planners.,Sai Vemprala; Ashish Kapoor,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561817,https://dblp.org/db/conf/icra/icra2021.html#VempralaK21,PRIVACY_AND_SECURITY,2
Versatile Skill Control via Self-supervised Adversarial Imitation of Unlabeled Mixed Motions.,Chenhao Li; Sebastian Blaes; Pavel Kolev; Marin Vlastelica; Jonas Frey; Georg Martius,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10160421,https://dblp.org/db/conf/icra/icra2023.html#LiBKVFM23,PRIVACY_AND_SECURITY,1
Exploitation-Guided Exploration for Semantic Embodied Navigation.,Justin Wasserman; Girish Chowdhary 0001; Abhinav Gupta 0001; Unnat Jain,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610117,https://dblp.org/db/conf/icra/icra2024.html#Wasserman00J24,PRIVACY_AND_SECURITY,1
Full-Scale Continuous Synthetic Sonar Data Generation with Markov Conditional Generative Adversarial Networks,Marija Jegorova; Antti Ilari Karjalainen; Jose Vazquez; Timothy M. Hospedales,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9197353,https://dblp.org/db/conf/icra/icra2020.html#JegorovaKVH20,PRIVACY_AND_SECURITY,1
Correspondence Identification in Collaborative Robot Perception through Maximin Hypergraph Matching.,Peng Gao 0009; Ziling Zhang; Rui Guo; Hongsheng Lu; Hao Zhang 0011,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9196594,https://dblp.org/db/conf/icra/icra2020.html#GaoZGLZ20,"PRIVACY_AND_SECURITY, ROBOT",2
Safety-Critical Scenario Generation Via Reinforcement Learning Based Editing.,Haolan Liu; Liangjun Zhang; Siva Kumar Sastry Hari; Jishen Zhao,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10611555,https://dblp.org/db/conf/icra/icra2024.html#LiuZHZ24,PRIVACY_AND_SECURITY,1
UPLIFT: Unsupervised Person Labeling and Identification via Cooperative Learning with Mobile Robots.,Yu-Chee Tseng; Ting-Yuan Ke; Fang-Jing Wu,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161103,https://dblp.org/db/conf/icra/icra2023.html#TsengKW23,"PRIVACY_AND_SECURITY, ROBOT",3
Efficient Self-Supervised Data Collection for Offline Robot Learning.,Shadi Endrawis; Gal Leibovich; Guy Jacob; Gal Novik; Aviv Tamar,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561097,https://dblp.org/db/conf/icra/icra2021.html#EndrawisLJNT21,"PRIVACY_AND_SECURITY, ROBOT",2
Safety With Limited Range Sensing Constraints For Fixed Wing Aircraft.,Eric Squires; Rohit Konda; Pietro Pierpaoli; Samuel Coogan 0001; Magnus Egerstedt,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561525,https://dblp.org/db/conf/icra/icra2021.html#SquiresKP0E21,PRIVACY_AND_SECURITY,1
Adversarial Feature Disentanglement for Place Recognition Across Changing Appearance.,Li Tang 0006; Yue Wang 0020; Qianhui Luo; Xiaqing Ding; Rong Xiong,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9196518,https://dblp.org/db/conf/icra/icra2020.html#00060LDX20,PRIVACY_AND_SECURITY,1
N-MPC for Deep Neural Network-Based Collision Avoidance exploiting Depth Images.,Martin Jacquet; Kostas Alexis,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610572,https://dblp.org/db/conf/icra/icra2024.html#JacquetA24,"PRIVACY_AND_SECURITY, VISUAL",2
Linguistic Descriptions of Human Motion with Generative Adversarial Seq2Seq Learning.,Yusuke Goutsu; Tetsunari Inamura,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561519,https://dblp.org/db/conf/icra/icra2021.html#GoutsuI21,PRIVACY_AND_SECURITY,1
SimGAN: Hybrid Simulator Identification for Domain Adaptation via Adversarial Reinforcement Learning.,Yifeng Jiang 0002; Tingnan Zhang; Daniel Ho; Yunfei Bai; C. Karen Liu; Sergey Levine; Jie Tan 0001,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561731,https://dblp.org/db/conf/icra/icra2021.html#0002ZHBLLT21,PRIVACY_AND_SECURITY,2
Modeling of viscoelastic dielectric elastomer actuators based on the sparse identification method.,Jisen Li; Hao Wang; Jian Zhu 0005,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9811609,https://dblp.org/db/conf/icra/icra2022.html#LiW022,PRIVACY_AND_SECURITY,1
Exploiting Probabilistic Siamese Visual Tracking with a Conditional Variational Autoencoder.,Wenhui Huang 0002; Jason Gu; Peiyong Duan; Sujuan Hou; Yuanjie Zheng,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561757,https://dblp.org/db/conf/icra/icra2021.html#HuangGDHZ21,"PRIVACY_AND_SECURITY, VISUAL",2
Providing Local Resilience to Vulnerable Areas in Robotic Networks.,Matthew Cavorsi; Stephanie Gil,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9812033,https://dblp.org/db/conf/icra/icra2022.html#CavorsiG22,"PRIVACY_AND_SECURITY, ROBOT",2
Electroadhesive Auxetics as Programmable Layer Jamming Skins for Formable Crust Shape Displays.,Ahad Mujtaba Rauf; Jack S. Bernardo; Sean Follmer,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161500,https://dblp.org/db/conf/icra/icra2023.html#RaufBF23,PRIVACY_AND_SECURITY,1
Robust Control Under Uncertainty via Bounded Rationality and Differential Privacy.,Vincent Pacelli; Anirudha Majumdar,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9811557,https://dblp.org/db/conf/icra/icra2022.html#PacelliM22,PRIVACY_AND_SECURITY,1
LES: Locally Exploitative Sampling for Robot Path Planning.,Sagar Suhas Joshi; Seth Hutchinson 0001; Panagiotis Tsiotras,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10160279,https://dblp.org/db/conf/icra/icra2023.html#JoshiHT23,"PRIVACY_AND_SECURITY, ROBOT",2
Identification of Compliant Contact Parameters and Admittance Force Modulation on a Non-stationary Compliant Surface.,Lasitha Wijayarathne; Frank L. Hammond,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9196897,https://dblp.org/db/conf/icra/icra2020.html#WijayarathneH20,PRIVACY_AND_SECURITY,1
UNRealNet: Learning Uncertainty-Aware Navigation Features from High-Fidelity Scans of Real Environments.,Samuel Triest; David D. Fan; Sebastian A. Scherer; Ali-Akbar Agha-Mohammadi,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610724,https://dblp.org/db/conf/icra/icra2024.html#TriestFSA24,PRIVACY_AND_SECURITY,1
Improving Autonomous Driving Safety with POP: A Framework for Accurate Partially Observed Trajectory Predictions.,Sheng Wang 0017; Yingbing Chen; Jie Cheng 0008; Xiaodong Mei 0001; Ren Xin; Yongkang Song; Ming Liu 0001,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610154,https://dblp.org/db/conf/icra/icra2024.html#WangCC0XSL24,"PRIVACY_AND_SECURITY, ROBOT",2
Collaborative Robot-Assisted Endovascular Catheterization with Generative Adversarial Imitation Learning.,Wenqiang Chi; Giulio Dagnino; Trevor M. Y. Kwok; Anh Nguyen 0003; Dennis Kundrat; Mohamed E. M. K. Abdelaziz; Celia V. Riga; Colin D. Bicknell; Guang-Zhong Yang,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9196912,https://dblp.org/db/conf/icra/icra2020.html#ChiDKNKARBY20,"PRIVACY_AND_SECURITY, ROBOT",2
A Phase-Change Emulsion Jamming Gripper for Manipulation of Micro-Scale Textured Surfaces.,Alex Keller; Tianqi Yue; Qiukai Qi; Andrew T. Conn; Jonathan Rossiter,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10611273,https://dblp.org/db/conf/icra/icra2024.html#KellerYQCR24,PRIVACY_AND_SECURITY,1
A Hybrid Quadratic Programming Framework for Real-Time Embedded Safety-Critical Control.,Ryan M. Bena; Sushmit Hossain; Buyun Chen; Wei Wu; Quan Nguyen 0004,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161020,https://dblp.org/db/conf/icra/icra2023.html#BenaHCWN23,PRIVACY_AND_SECURITY,1
AdvGPS: Adversarial GPS for Multi-Agent Perception Attack.,Jinlong Li; Baolu Li; Xinyu Liu 0009; Jianwu Fang; Felix Juefei-Xu; Qing Guo 0005; Hongkai Yu,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610012,https://dblp.org/db/conf/icra/icra2024.html#LiLLFJ0Y24,PRIVACY_AND_SECURITY,2
Envibroscope: Real-Time Monitoring and Prediction of Environmental Motion for Enhancing Safety in Robot-Assisted Microsurgery.,Alireza Alikhani; Satoshi Inagaki; Shervin Dehghani; Mathias Maier; Nassir Navab; M. Ali Nasseri,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10611207,https://dblp.org/db/conf/icra/icra2024.html#AlikhaniIDMNN24,"PRIVACY_AND_SECURITY, ROBOT",2
