title,authors,year,venue,ee,url,matched categories,match counts
LES: Locally Exploitative Sampling for Robot Path Planning.,Sagar Suhas Joshi; Seth Hutchinson 0001; Panagiotis Tsiotras,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10160279,https://dblp.org/db/conf/icra/icra2023.html#JoshiHT23,"PRIVACY_AND_SECURITY, ROBOT",2
Improving Autonomous Driving Safety with POP: A Framework for Accurate Partially Observed Trajectory Predictions.,Sheng Wang 0017; Yingbing Chen; Jie Cheng 0008; Xiaodong Mei 0001; Ren Xin; Yongkang Song; Ming Liu 0001,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610154,https://dblp.org/db/conf/icra/icra2024.html#WangCC0XSL24,"PRIVACY_AND_SECURITY, ROBOT",2
Collaborative Robot-Assisted Endovascular Catheterization with Generative Adversarial Imitation Learning.,Wenqiang Chi; Giulio Dagnino; Trevor M. Y. Kwok; Anh Nguyen 0003; Dennis Kundrat; Mohamed E. M. K. Abdelaziz; Celia V. Riga; Colin D. Bicknell; Guang-Zhong Yang,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9196912,https://dblp.org/db/conf/icra/icra2020.html#ChiDKNKARBY20,"PRIVACY_AND_SECURITY, ROBOT",2
Envibroscope: Real-Time Monitoring and Prediction of Environmental Motion for Enhancing Safety in Robot-Assisted Microsurgery.,Alireza Alikhani; Satoshi Inagaki; Shervin Dehghani; Mathias Maier; Nassir Navab; M. Ali Nasseri,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10611207,https://dblp.org/db/conf/icra/icra2024.html#AlikhaniIDMNN24,"PRIVACY_AND_SECURITY, ROBOT",2
Beelines: Motion Prediction Metrics for Self-Driving Safety and Comfort.,Skanda Shridhar; Yuhang Ma; Tara Stentz; Zhengdi Shen; Galen Clark Haynes; Neil Traft,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9560950,https://dblp.org/db/conf/icra/icra2021.html#ShridharMSSHT21,"PRIVACY_AND_SECURITY, ROBOT",2
Safety-critical Control of Quadrupedal Robots with Rolling Arms for Autonomous Inspection of Complex Environments.,Jaemin Lee; Jeeseop Kim; Wyatt Ubellacker; Tam; Aaron D. Ames,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610504,https://dblp.org/db/conf/icra/icra2024.html#LeeKUMA24,"PRIVACY_AND_SECURITY, ROBOT",3
NaviFormer: A Data-Driven Robot Navigation Approach via Sequence Modeling and Path Planning with Safety Verification.,Xuyang Zhang; Ziyang Feng; Quecheng Qiu; Yu'an Chen; Bei Hua; Jianmin Ji,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610076,https://dblp.org/db/conf/icra/icra2024.html#ZhangFQCHJ24,"PRIVACY_AND_SECURITY, ROBOT",3
Autonomous UAV Safety by Visual Human Crowd Detection Using Multi-Task Deep Neural Networks.,Christos Papaioannidis; Ioannis Mademlis; Ioannis Pitas,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9560830,https://dblp.org/db/conf/icra/icra2021.html#PapaioannidisMP21,"PRIVACY_AND_SECURITY, RISKY_KEYWORDS, ROBOT, VISUAL",4
Parallel Optimization with Hard Safety Constraints for Cooperative Planning of Connected Autonomous Vehicles.,Zhenmin Huang; Haichao Liu; Shaojie Shen; Jun Ma 0008,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10611158,https://dblp.org/db/conf/icra/icra2024.html#HuangLS024,"PRIVACY_AND_SECURITY, ROBOT",3
HumanMimic: Learning Natural Locomotion and Transitions for Humanoid Robot via Wasserstein Adversarial Imitation.,Annan Tang; Takuma Hiraoka; Naoki Hiraoka; Fan Shi 0002; Kento Kawaharazuka; Kunio Kojima; Kei Okada; Masayuki Inaba,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610449,https://dblp.org/db/conf/icra/icra2024.html#TangHHSKKOI24,"PRIVACY_AND_SECURITY, ROBOT",3
Achieving Autonomous Cloth Manipulation with Optimal Control via Differentiable Physics-Aware Regularization and Safety Constraints.,Yutong Zhang; Fei Liu 0033; Xiao Liang; Michael C. Yip,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10611111,https://dblp.org/db/conf/icra/icra2024.html#ZhangLLY24,"PRIVACY_AND_SECURITY, ROBOT",2
Scalable Learning of Safety Guarantees for Autonomous Systems using Hamilton-Jacobi Reachability.,Sylvia L. Herbert; Jason J. Choi; Suvansh Sanjeev; Marsalis T. Gibson; Koushil Sreenath; Claire J. Tomlin,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561561,https://dblp.org/db/conf/icra/icra2021.html#HerbertCSGST21,"PRIVACY_AND_SECURITY, ROBOT",2
A Hierarchical Framework for Robot Safety using Whole-body Tactile Sensors.,Shuo Jiang; Lawson L. S. Wong,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610834,https://dblp.org/db/conf/icra/icra2024.html#JiangW24,"PRIVACY_AND_SECURITY, ROBOT",2
Virtual Adversarial Humans finding Hazards in Robot Workplaces.,Tom Philip Huck; Christoph Ledermann; Torsten Kr,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561668,https://dblp.org/db/conf/icra/icra2021.html#HuckLK21,"PRIVACY_AND_SECURITY, ROBOT",2
Model Identification and Control of a Low-cost Mobile Robot with Omnidirectional Wheels using Differentiable Physics.,Edgar Granados; Abdeslam Boularias; Kostas E. Bekris; Mridul Aanjaneya,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9812454,https://dblp.org/db/conf/icra/icra2022.html#GranadosBBA22,"PRIVACY_AND_SECURITY, ROBOT",3
SHAIL: Safety-Aware Hierarchical Adversarial Imitation Learning for Autonomous Driving in Urban Environments.,Arec L. Jamgochian; Etienne B; Johannes Fischer 0007; Mykel J. Kochenderfer,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161449,https://dblp.org/db/conf/icra/icra2023.html#JamgochianBFK23,"PRIVACY_AND_SECURITY, ROBOT",3
Optimal scaling of dynamic safety zones for collaborative robotics.,Lorenzo Scalera; Renato Vidoni; Andrea Giusti,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561611,https://dblp.org/db/conf/icra/icra2021.html#ScaleraVG21,"PRIVACY_AND_SECURITY, ROBOT",3
Enhancing Privacy in Robotics via Judicious Sensor Selection.,Stephen Eick; Annie I. Ant,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9196983,https://dblp.org/db/conf/icra/icra2020.html#EickA20,"PRIVACY_AND_SECURITY, ROBOT",3
An Upper Confidence Bound for Simultaneous Exploration and Exploitation in Heterogeneous Multi-Robot Systems.,Ki Myung Brian Lee; Felix H. Kong; Ricardo Cannizzaro; Jennifer L. Palmer; David Johnson; Chanyeol Yoo; Robert Fitch,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9560822,https://dblp.org/db/conf/icra/icra2021.html#LeeKCPJYF21,"PRIVACY_AND_SECURITY, ROBOT",2
Multi-Layered Safety for Legged Robots via Control Barrier Functions and Model Predictive Control.,Ruben Grandia; Andrew J. Taylor; Aaron D. Ames; Marco Hutter 0001,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561510,https://dblp.org/db/conf/icra/icra2021.html#GrandiaTA021,"PRIVACY_AND_SECURITY, ROBOT",2
Neural fidelity warping for efficient robot morphology design.,Sha Hu 0003; Zeshi Yang; Greg Mori,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561733,https://dblp.org/db/conf/icra/icra2021.html#HuYM21,"PRIVACY_AND_SECURITY, ROBOT",2
A Safety-Adapted Loss for Pedestrian Detection in Autonomous Driving.,Maria Lyssenko; Piyush Pimplikar; Maarten Bieshaar; Farzad Nozarian; Rudolph Triebel,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610038,https://dblp.org/db/conf/icra/icra2024.html#LyssenkoPBNT24,"PRIVACY_AND_SECURITY, ROBOT",2
Exploiting Trust for Resilient Hypothesis Testing with Malicious Robots.,Matthew Cavorsi; Orhan Eren Akg; Michal Yemini; Andrea J. Goldsmith; Stephanie Gil,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10160385,https://dblp.org/db/conf/icra/icra2023.html#CavorsiAYGG23,"PRIVACY_AND_SECURITY, ROBOT",2
Safety-Critical Coordination of Legged Robots via Layered Controllers and Forward Reachable Set based Control Barrier Functions.,Jeeseop Kim; Jaemin Lee; Aaron D. Ames,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610589,https://dblp.org/db/conf/icra/icra2024.html#KimLA24,"PRIVACY_AND_SECURITY, ROBOT",2
Adversarial Skill Networks: Unsupervised Robot Skill Learning from Video.,Oier Mees; Markus Merklinger; Gabriel Kalweit; Wolfram Burgard,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9196582,https://dblp.org/db/conf/icra/icra2020.html#MeesMKB20,"PRIVACY_AND_SECURITY, ROBOT",2
Adversarial Training is Not Ready for Robot Learning.,Mathias Lechner; Ramin M. Hasani; Radu Grosu; Daniela Rus; Thomas A. Henzinger,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561036,https://dblp.org/db/conf/icra/icra2021.html#LechnerHGRH21,"PRIVACY_AND_SECURITY, ROBOT",2
Dynamic Control Barrier Function-based Model Predictive Control to Safety-Critical Obstacle-Avoidance of Mobile Robot.,Zhuozhu Jian; Zihong Yan; Xuanang Lei; Zihong Lu; Bin Lan; Xueqian Wang 0001; Bin Liang 0001,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10160857,https://dblp.org/db/conf/icra/icra2023.html#JianYLLLWL23,"PRIVACY_AND_SECURITY, ROBOT",3
Identification and evaluation of a force model for multirotor UAVs.,Alexandre Letalenet; Pascal Morin,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9197317,https://dblp.org/db/conf/icra/icra2020.html#LetalenetM20,"PRIVACY_AND_SECURITY, ROBOT",2
DanceHAT: Generate Stable Dances for Humanoid Robots with Adversarial Training.,Buqing Nie; Yue Gao 0005,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9811649,https://dblp.org/db/conf/icra/icra2022.html#NieG22,"PRIVACY_AND_SECURITY, ROBOT",3
Resilience in multi-robot target tracking through reconfiguration.,Ragesh K. Ramachandran; Nicole Fronda; Gaurav S. Sukhatme,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9196961,https://dblp.org/db/conf/icra/icra2020.html#RamachandranFS20,"PRIVACY_AND_SECURITY, ROBOT",2
Trajectory Planning with Safety Guaranty for a Multirotor based on the Forward and Backward Reachability Analysis.,Hoseong Seo; Clark Youngdong Son; Dongjae Lee; H. Jin Kim,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9196760,https://dblp.org/db/conf/icra/icra2020.html#SeoSLK20,"PRIVACY_AND_SECURITY, ROBOT",2
Interactive Planning for Autonomous Urban Driving in Adversarial Scenarios.,Yuanfu Luo; Malika Meghjani; Qi Heng Ho; David Hsu; Daniela Rus,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561344,https://dblp.org/db/conf/icra/icra2021.html#LuoMHHR21,"PRIVACY_AND_SECURITY, ROBOT",2
Safety Evaluation of Robot Systems via Uncertainty Quantification.,Woo-Jeong Baek; Torsten Kr,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10160598,https://dblp.org/db/conf/icra/icra2023.html#BaekK23,"PRIVACY_AND_SECURITY, ROBOT",2
Runtime Safety Assurance for Learning-enabled Control of Autonomous Driving Vehicles.,Shengduo Chen; Yaowei Sun; Dachuan Li; Qiang Wang 0020; Qi Hao; Joseph Sifakis,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9812177,https://dblp.org/db/conf/icra/icra2022.html#ChenSLWHS22,"PRIVACY_AND_SECURITY, ROBOT",2
Intrusion Distance and Reaction Time Estimation for Safe and Efficient Industrial Robots.,Aquib Rashid; Ibrahim Al Nasser; Shuxiao Hou; Mohamad Bdiwi; Matthias Putz; Steffen Ihlenfeldt,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9811900,https://dblp.org/db/conf/icra/icra2022.html#RashidNHBPI22,"PRIVACY_AND_SECURITY, ROBOT",2
Fast Object Inertial Parameter Identification for Collaborative Robots.,Philippe Nadeau; Matthew Giamou; Jonathan Kelly,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9916213,https://dblp.org/db/conf/icra/icra2022.html#NadeauGK22,"PRIVACY_AND_SECURITY, ROBOT",2
I Know You Can't See Me: Dynamic Occlusion-Aware Safety Validation of Strategic Planners for Autonomous Vehicles Using Hypergames.,Maximilian Kahn; Atrisha Sarkar; Krzysztof Czarnecki 0001,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9812041,https://dblp.org/db/conf/icra/icra2022.html#KahnSC22,"PRIVACY_AND_SECURITY, ROBOT",3
Experimental evaluation of a method for improving experiment design in robot identification.,Stefanie A. Zimmermann; Martin Enqvist; Svante Gunnarsson; Stig Moberg; Mikael Norrl,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161092,https://dblp.org/db/conf/icra/icra2023.html#ZimmermannEGMN23,"PRIVACY_AND_SECURITY, ROBOT",2
Analysing the Safety and Security of a UV-C Disinfection Robot.,Desiana Nurchalifah; Sebastian Blumenthal; Luigi Lo Iacono; Nico Hochgeschwender,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10160527,https://dblp.org/db/conf/icra/icra2023.html#NurchalifahBIH23,"PRIVACY_AND_SECURITY, ROBOT",3
Distributed Attack-Robust Submodular Maximization for Multi-Robot Planning.,Lifeng Zhou; Vasileios Tzoumas; George J. Pappas; Pratap Tokekar,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9197243,https://dblp.org/db/conf/icra/icra2020.html#ZhouTPT20,"PRIVACY_AND_SECURITY, ROBOT",2
Obscuring Objectives with Pareto-Optimal Privacy-Aware Trajectories in Multi-Robot Coverage.,Brennan Brodt; Alyssa Pierson,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10160520,https://dblp.org/db/conf/icra/icra2023.html#BrodtP23,"PRIVACY_AND_SECURITY, ROBOT",3
Adversarial Differentiable Data Augmentation for Autonomous Systems.,Manli Shu; Yu Shen; Ming C. Lin; Tom Goldstein,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561205,https://dblp.org/db/conf/icra/icra2021.html#ShuSLG21,"PRIVACY_AND_SECURITY, ROBOT",2
Dynamic Modeling and Identification of a Robotic Intracardiac Echo Catheter.,Mohammad Salehizadeh; Filipe C. Pedrosa; Harmanpreet Bassan; Rajnikant V. Patel; Jayender Jagadeesan,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10160319,https://dblp.org/db/conf/icra/icra2023.html#SalehizadehPBPJ23,"PRIVACY_AND_SECURITY, ROBOT",2
System Identification of Space Manipulator Systems and its Implications on Robust Control Performance.,Georgios Rekleitis; Evangelos Papadopoulos,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610181,https://dblp.org/db/conf/icra/icra2024.html#RekleitisP24,"PRIVACY_AND_SECURITY, ROBOT",2
Real-time Inertial Parameter Identification of Floating-Base Robots Through Iterative Primitive Shape Division.,Jiafeng Xu; Yu Zheng 0001; Xinyang Jiang; Sicheng Yang; Lingzhu Xiang; Zhengyou Zhang,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9812214,https://dblp.org/db/conf/icra/icra2022.html#XuZJYXZ22,"PRIVACY_AND_SECURITY, ROBOT, VISUAL",3
Excitation Trajectory Optimization for Dynamic Parameter Identification Using Virtual Constraints in Hands-on Robotic System.,Huanyu Tian; Martin Huber; Christopher E. Mower; Zhe Han; Changsheng Li; Xingguang Duan; Christos Bergeles,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610950,https://dblp.org/db/conf/icra/icra2024.html#TianHMHLDB24,"PRIVACY_AND_SECURITY, ROBOT",2
Tree Instance Segmentation and Traits Estimation for Forestry Environments Exploiting LiDAR Data Collected by Mobile Robots.,Meher V. R. Malladi; Tiziano Guadagnino; Luca Lobefaro; Mat; Holger Griess; Janine Schweier; Nived Chebrolu; Maurice F. Fallon; Jens Behley; Cyrill Stachniss,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10611169,https://dblp.org/db/conf/icra/icra2024.html#MalladiGLMGSCFB24,"PRIVACY_AND_SECURITY, ROBOT, VISUAL",4
Exploiting sparsity in robot trajectory optimization with direct collocation and geometric algorithms.,Daniel Cardona-Ortiz; Alvaro Paz; Gustavo Arechavaleta,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9196668,https://dblp.org/db/conf/icra/icra2020.html#Cardona-OrtizPA20,"PRIVACY_AND_SECURITY, ROBOT",2
Amplifying Laminar Jamming for Soft Robots by Geometry-Induced Rigidity.,Wen-Bo Li 0016; Xin-Yu Guo; Fu-Yi Fang; Wen-Ming Zhang,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561415,https://dblp.org/db/conf/icra/icra2021.html#LiGFZ21,"PRIVACY_AND_SECURITY, ROBOT",2
Online Payload Identification for Tactile Robots Using the Momentum Observer.,Alexander Kurdas; Mazin Hamad; Jonathan Vorndamme; Nico Mansfeld; Saeed Abdolshah; Sami Haddadin,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9811691,https://dblp.org/db/conf/icra/icra2022.html#KurdasHVMAH22,"PRIVACY_AND_SECURITY, ROBOT",2
"Collision Detection, Identification, and Localization on the DLR SARA Robot with Sensing Redundancy.",Maged Iskandar; Oliver Eiberger; Alin Albu-Sch; Alessandro De Luca 0001; Alexander Dietrich,2021,ICRA,https://doi.org/10.1109/ICRA48506.2021.9561677,https://dblp.org/db/conf/icra/icra2021.html#IskandarEA0D21,"PRIVACY_AND_SECURITY, ROBOT",2
Modular Robot Design Optimization with Generative Adversarial Networks.,Jiaheng Hu; Julian Whitman; Matthew J. Travers; Howie Choset,2022,ICRA,https://doi.org/10.1109/ICRA46639.2022.9812091,https://dblp.org/db/conf/icra/icra2022.html#HuWTC22,"PRIVACY_AND_SECURITY, ROBOT",2
Efficient RRT*-based Safety-Constrained Motion Planning for Continuum Robots in Dynamic Environments.,Peiyu Luo; Shilong Yao; Yiyao Yue; Jiankun Wang 0001; Hong Yan 0001; Max Q.-H. Meng,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610309,https://dblp.org/db/conf/icra/icra2024.html#LuoYY00M24,"PRIVACY_AND_SECURITY, ROBOT",2
Human Non-Compliance with Robot Spatial Ownership Communicated via Augmented Reality: Implications for Human-Robot Teaming Safety.,Christine T. Chang; Matthew B. Luebbers; Mitchell Hebert; Bradley Hayes,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10161277,https://dblp.org/db/conf/icra/icra2023.html#ChangLHH23,"PRIVACY_AND_SECURITY, ROBOT",2
Adversarial Appearance Learning in Augmented Cityscapes for Pedestrian Recognition in Autonomous Driving.,Artem Savkin; Thomas Lapotre; Kevin Strauss; Uzair Akbar; Federico Tombari,2020,ICRA,https://doi.org/10.1109/ICRA40945.2020.9197024,https://dblp.org/db/conf/icra/icra2020.html#SavkinLSAT20,"PRIVACY_AND_SECURITY, ROBOT",2
A Deep Learning Framework for Non-Symmetrical Coulomb Friction Identification of Robotic Manipulators.,Marcel Gabriel Lahoud; Gabriele Marchello; Mariapaola D'Imperio; A. M; Ferdinando Cannella,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610737,https://dblp.org/db/conf/icra/icra2024.html#LahoudMDMC24,"PRIVACY_AND_SECURITY, ROBOT",3
Characterizing Physical Adversarial Attacks on Robot Motion Planners.,Wenxi Wu; Fabio Pierazzi; Yali Du 0001; Martim Brand,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610344,https://dblp.org/db/conf/icra/icra2024.html#WuP0B24,"PRIVACY_AND_SECURITY, ROBOT",3
A Novel Model for Layer Jamming-based Continuum Robots.,Bowen Yi; Yeman Fan; Dikai Liu,2024,ICRA,https://doi.org/10.1109/ICRA57147.2024.10610912,https://dblp.org/db/conf/icra/icra2024.html#YiFL24,"PRIVACY_AND_SECURITY, ROBOT",2
Identification of a Generalized Base Inertial Parameter Set of Robotic Manipulators Considering Mounting Configurations.,Mario Tr; Abdeldjallil Naceri; Xiao Chen; Hamid Sadeghian; Sami Haddadin,2023,ICRA,https://doi.org/10.1109/ICRA48891.2023.10160248,https://dblp.org/db/conf/icra/icra2023.html#TrobingerNCSH23,"PRIVACY_AND_SECURITY, ROBOT",3
