title,authors,year,venue,ee,url,matched categories,match counts
HearMeOut: detecting voice phishing activities in Android.,Joongyum Kim; Jihwan Kim; Seongil Wi; Yongdae Kim; Sooel Son,2022,MobiSys,https://doi.org/10.1145/3498361.3538939,https://dblp.org/db/conf/mobisys/mobisys2022.html#KimKWKS22,NEW KEYWORDS,1
A Comparative Study of Virtual Infrastructure Management Solutions for UAV Networks.,Luis F. Gonzalez; Iv; Francisco Valera; Victor Sanchez-Ag,2021,DroNet@MobiSys,https://doi.org/10.1145/3469259.3470486,https://dblp.org/db/conf/mobisys/dronet2021.html#GonzalezVVS21,RISKY_KEYWORDS,1
Analytical Description of Access Probability and RRA strategy for UAV-Aided Vehicular Applications.,Francesca Conserva; Roberto Verdone,2023,DroNet@MobiSys,https://doi.org/10.1145/3597060.3597241,https://dblp.org/db/conf/mobisys/dronet2023.html#ConservaV23,RISKY_KEYWORDS,1
How to Learn on the Fly? On Improving the Uplink Throughput Performance of UAV-Assisted Sensor Networks.,Naresh Babu Kakarla; V. Mahendran,2023,DroNet@MobiSys,https://doi.org/10.1145/3597060.3597242,https://dblp.org/db/conf/mobisys/dronet2023.html#KakarlaM23,RISKY_KEYWORDS,1
Robust mission planning of UAV networks for environmental sensing.,Ahmed Boubrima; Edward W. Knightly,2020,DroNet@MobiSys,https://doi.org/10.1145/3396864.3399698,https://dblp.org/db/conf/mobisys/dronet2020.html#BoubrimaK20,RISKY_KEYWORDS,1
TinyBlimp: A Promising Frontier for Autonomous Miniature Unmanned Aerial Vehicles.,Marco Pellegrino; Michal Barcis; Jennifer Simonjan; Zulkarnaen; Carla-Fabiana Chiasserini; Enrico Natalizio,2024,DroNet@MobiSys,https://doi.org/10.1145/3661810.3663463,https://dblp.org/db/conf/mobisys/dronet2024.html#PellegrinoBSZCN24,NEW KEYWORDS,1
"Ubiquitous, Secure, and Efficient Mobile Sensing Systems.",Hong Jia,2023,MobiSys,https://doi.org/10.1145/3581791.3597511,https://dblp.org/db/conf/mobisys/mobisys2023.html#Jia23,NEW KEYWORDS,1
Always On Air: Adaptive Physical Layer Switching For Uninterrupted UAV Air-to-Ground Communication.,Vincenz Mechler; Felix Wiegand; Matthias Hollick; Bastian Bloessl,2024,DroNet@MobiSys,https://doi.org/10.1145/3661810.3663467,https://dblp.org/db/conf/mobisys/dronet2024.html#MechlerWHB24,RISKY_KEYWORDS,1
Tabellion: secure legal contracts on mobile devices.,Saeed Mirzamohammadi; Yuxin (Myles) Liu; Tianmei Ann Huang; Ardalan Amiri Sani; Sharad Agarwal; Sung Eun (Summer) Kim,2020,MobiSys,https://doi.org/10.1145/3386901.3389027,https://dblp.org/db/conf/mobisys/mobisys2020.html#MirzamohammadiL20,NEW KEYWORDS,1
MagEar: eavesdropping via audio recovery using magnetic side channel.,Qianru Liao; Yongzhi Huang 0002; Yandao Huang; Yuheng Zhong; Huitong Jin; Kaishun Wu,2022,MobiSys,https://doi.org/10.1145/3498361.3538921,https://dblp.org/db/conf/mobisys/mobisys2022.html#Liao0HZJW22,NEW KEYWORDS,2
FastZIP: faster and more secure zero-interaction pairing.,Mikhail Fomichev; Julia Hesse; Lars Almon; Timm Lippert; Jun Han 0001; Matthias Hollick,2021,MobiSys,https://doi.org/10.1145/3458864.3467883,https://dblp.org/db/conf/mobisys/mobisys2021.html#FomichevHALHH21,NEW KEYWORDS,1
BlueDoor: breaking the secure information flow via BLE vulnerability.,Jiliang Wang; Feng Hu; Ye Zhou; Yunhao Liu 0001; Hanyi Zhang; Zhe Liu 0001,2020,MobiSys,https://doi.org/10.1145/3386901.3389025,https://dblp.org/db/conf/mobisys/mobisys2020.html#WangHZLZL20,NEW KEYWORDS,1
TinyPuff: Automated design of Tiny Smoking Puff Classifiers for Body Worn Devices.,Shalini Mukhopadhyay; Swarnava Dey; Avik Ghose,2023,BodySys@MobiSys,https://doi.org/10.1145/3597061.3597259,https://dblp.org/db/conf/mobisys/bodysys2023.html#MukhopadhyayDG23a,NEW KEYWORDS,1
Distributed reinforcement learning for flexible UAV swarm control with transfer learning capabilities.,Federico Venturini; Federico Mason; Francesco Pase; Federico Chiariotti; Alberto Testolin; Andrea Zanella; Michele Zorzi,2020,DroNet@MobiSys,https://doi.org/10.1145/3396864.3399701,https://dblp.org/db/conf/mobisys/dronet2020.html#VenturiniMPCTZZ20,RISKY_KEYWORDS,1
Layered Analysis of Persuasive Designs: A Framework for Identification and Autonomy Evaluation of Dark Patterns.,Sanju Ahuja; Jyoti Kumar,2024,DDPCHI@CHI,https://ceur-ws.org/Vol-3720/paper1.pdf,https://dblp.org/db/conf/ddpchi/ddpchi2024.html#AhujaK24,NEW KEYWORDS,1
Beyond Limits: How to Disable Validators in Secure Networks.,Tomas Hlavacek; Philipp Jeitner; Donika Mirdita; Haya Schulmann; Michael Waidner,2023,SIGCOMM,https://doi.org/10.1145/3603269.3604861,https://dblp.org/db/conf/sigcomm/sigcomm2023.html#HlavacekJMSW23,NEW KEYWORDS,1
Secure State Migration in the Data Plane.,Jiarong Xing; Ang Chen 0001; T. S. Eugene Ng,2020,SPIN@SIGCOMM,https://doi.org/10.1145/3405669.3405822,https://dblp.org/db/conf/sigcomm/spin2020.html#XingCN20,NEW KEYWORDS,1
SwitchV: automated SDN switch validation with P4 models.,Kinan Dak Albab; Jonathan DiLorenzo; Stefan Heule; Ali Kheradmand; Steffen Smolka; Konstantin Weitz; Muhammad Timarzi; Jiaqi Gao; Minlan Yu,2022,SIGCOMM,https://doi.org/10.1145/3544216.3544220,https://dblp.org/db/conf/sigcomm/sigcomm2022.html#AlbabDHKSWTGY22,NEW KEYWORDS,1
Gallium: Automated Software Middlebox Offloading to Programmable Switches.,Kaiyuan Zhang 0001; Danyang Zhuo; Arvind Krishnamurthy,2020,SIGCOMM,https://doi.org/10.1145/3387514.3405869,https://dblp.org/db/conf/sigcomm/sigcomm2020.html#ZhangZK20,NEW KEYWORDS,1
Global Distributed Secure Mapping of Network Addresses.,Supraja Sridhara; Fran; Joeri de Ruiter; Caspar Schutijser; Markus Legner; Adrian Perrig,2021,TAURIN@SIGCOMM,https://doi.org/10.1145/3472951.3473503,https://dblp.org/db/conf/sigcomm/taurin2021.html#SridharaWRSLP21,NEW KEYWORDS,1
Measuring QQMail's automated email censorship in China.,Jeffrey Knockel; Lotus Ruan,2021,FOCI@SIGCOMM,https://doi.org/10.1145/3473604.3474560,https://dblp.org/db/conf/sigcomm/foci2021.html#KnockelR21,NEW KEYWORDS,1
dAuth: A Resilient Authentication Architecture for Federated Private Cellular Networks.,Matthew Johnson 0011; Sudheesh Singanamalla; Nick Durand; Esther Han Beol Jang; Spencer Sevilla; Kurtis Heimerl,2024,SIGCOMM,https://doi.org/10.1145/3651890.3672263,https://dblp.org/db/conf/sigcomm/sigcomm2024.html#0011SDJSH24,NEW KEYWORDS,1
Automated Collaborator Selection for Federated Learning with Multi-armed Bandit Agents.,Hannes Larsson; Hassam Riaz; Selim Ickin,2021,FlexNets@SIGCOMM,https://doi.org/10.1145/3472735.3473388,https://dblp.org/db/conf/sigcomm/flexnets2021.html#LarssonRI21,NEW KEYWORDS,1
Semi-automated protocol disambiguation and code generation.,Jane Yen; Tam; Qinyuan Ye; Xiang Ren 0001; Ramesh Govindan; Barath Raghavan,2021,SIGCOMM,https://doi.org/10.1145/3452296.3472910,https://dblp.org/db/conf/sigcomm/sigcomm2021.html#YenLY0GR21,NEW KEYWORDS,1
From IP to transport and beyond: cross-layer attacks against applications.,Tianxiang Dai; Philipp Jeitner; Haya Schulmann; Michael Waidner,2021,SIGCOMM,https://doi.org/10.1145/3452296.3472933,https://dblp.org/db/conf/sigcomm/sigcomm2021.html#DaiJSW21,NEW KEYWORDS,1
Secure Keyed Hashing on Programmable Switches.,Sophia Yoo; Xiaoqi Chen,2021,SPIN@SIGCOMM,https://doi.org/10.1145/3472873.3472881,https://dblp.org/db/conf/sigcomm/spin2021.html#YooC21,NEW KEYWORDS,1
Towards Secure User Interaction in WebXR.,Chandrika Mukherjee; Arjun Arunasalam; Habiba Farrukh; Reham Mohamed Aburas; Z. Berkay Celik,2025,HumanSys@SenSys,https://doi.org/10.1145/3722570.3726880,https://dblp.org/db/conf/humansys/humansys2025.html#MukherjeeAFAC25,NEW KEYWORDS,1
A Semi-automated Mesh Editing Pipeline for HRTF Simulation.,Bodee Quansah; Navid Hossein Zandi; Rong Zheng 0001,2025,HumanSys@SenSys,https://doi.org/10.1145/3722570.3726877,https://dblp.org/db/conf/humansys/humansys2025.html#QuansahZ025,NEW KEYWORDS,1
Deceptive Design Patterns in Safety Technologies: A Case Study of the Citizen App.,Ishita Chordia; Lena-Phuong Tran; Tala June Tayebi; Emily Parrish; Sheena Erete; Jason C. Yip 0001; Alexis Hiniker,2023,CHI,https://doi.org/10.1145/3544548.3581258,https://dblp.org/db/conf/chi/chi2023.html#ChordiaTTPE0H23,NEW KEYWORDS,1
Judging Phishing Under Uncertainty: How Do Users Handle Inaccurate Automated Advice?,Tarini Saka; Kalliopi Vakali; Adam D. G. Jenkins; Nadin Kokciyan; Kami Vaniea,2025,CHI,https://doi.org/10.1145/3706598.3714267,https://dblp.org/db/conf/chi/chi2025.html#SakaVJKV25,NEW KEYWORDS,2
Achieving Resilience: Data Loss and Recovery on Devices for Personal Use in Three Countries.,Julia Wunder; Rick Wash; Karen Renaud; Daniela A Oliveira; Zinaida Benenson,2025,CHI,https://doi.org/10.1145/3706598.3714202,https://dblp.org/db/conf/chi/chi2025.html#WunderWROB25,NEW KEYWORDS,1
Enhancing Communication Equity: Evaluation of an Automated Speech Recognition Application in Ghana.,Gifty Ayoka; Giulia Barbareschi; Richard Cave; Catherine Holloway,2024,CHI,https://doi.org/10.1145/3613904.3641903,https://dblp.org/db/conf/chi/chi2024.html#AyokaBCH24,NEW KEYWORDS,1
On Smartphone Users' Difficulty with Understanding Implicit Authentication.,Masoud Mehrabi Koushki; Borke Obada-Obieh; Jun Ho Huh; Konstantin Beznosov,2021,CHI,https://doi.org/10.1145/3411764.3445386,https://dblp.org/db/conf/chi/chi2021.html#KoushkiOHB21,NEW KEYWORDS,1
One Size Does Not Fit All: Designing and Evaluating Criticality-Adaptive Displays in Highly Automated Vehicles.,Yaohan Ding; Lesong Jia; Na Du,2024,CHI,https://doi.org/10.1145/3613904.3642648,https://dblp.org/db/conf/chi/chi2024.html#DingJD24,NEW KEYWORDS,2
ExplAIn Yourself! Transparency for Positive UX in Autonomous Driving.,Tobias Schneider 0003; Joana Hois; Alischa Rosenstein; Sabiha Ghellal; Dimitra Theofanou-F; Ansgar R. S. Gerlicher,2021,CHI,https://doi.org/10.1145/3411764.3446647,https://dblp.org/db/conf/chi/chi2021.html#SchneiderHRGTG21,NEW KEYWORDS,1
Communication Skills Training Intervention Based on Automated Recognition of Nonverbal Signals.,Monica Pereira; Kate Hone,2021,CHI,https://doi.org/10.1145/3411764.3445324,https://dblp.org/db/conf/chi/chi2021.html#PereiraH21,NEW KEYWORDS,1
T2 Coach: A Qualitative Study of an Automated Health Coach for Diabetes Self-Management.,Elliot G. Mitchell; Pooja M. Desai; Arlene M. Smaldone; Andrea Cassells; Jonathan N. Tobin; David J. Albers; Matthew E. Levine; Lena Mamykina,2025,CHI,https://doi.org/10.1145/3706598.3714404,https://dblp.org/db/conf/chi/chi2025.html#MitchellDSCTALM25,NEW KEYWORDS,1
Smell & Paste: Low-Fidelity Prototyping for Olfactory Experiences.,Jas Brooks; Pedro Lopes 0001,2023,CHI,https://doi.org/10.1145/3544548.3580680,https://dblp.org/db/conf/chi/chi2023.html#Brooks023,NEW KEYWORDS,1
The Influence of Human Factors on the Intention to Report Phishing Emails.,Ioana Andreea Marin; Pavlo Burda; Nicola Zannone; Luca Allodi,2023,CHI,https://doi.org/10.1145/3544548.3580985,https://dblp.org/db/conf/chi/chi2023.html#MarinBZA23,NEW KEYWORDS,1
A Right Time to Give: Beyond Saving Time in Automated Conditional Donations.,Nicola J. Bidwell; Chris Elsden; Ludwig Trotter; Josh Hallwright; Sadie Moore; Kate Jeite-Delbridge; Mike Harding; Peter Shaw 0003; Nigel Davies 0001; Chris Speed; John Vines,2021,CHI,https://doi.org/10.1145/3411764.3445371,https://dblp.org/db/conf/chi/chi2021.html#BidwellETHMJH0021,NEW KEYWORDS,1
Accessibility of High-Fidelity Prototyping Tools.,Junchen Li; Garreth W. Tigwell; Kristen Shinohara,2021,CHI,https://doi.org/10.1145/3411764.3445520,https://dblp.org/db/conf/chi/chi2021.html#LiTS21,NEW KEYWORDS,1
RASSAR: Room Accessibility and Safety Scanning in Augmented Reality.,Xia Su; Han Zhang 0004; Kaiming Cheng; Jaewook Lee 0005; Qiaochu Liu; Wyatt Olson; Jon E. Froehlich,2024,CHI,https://doi.org/10.1145/3613904.3642140,https://dblp.org/db/conf/chi/chi2024.html#SuZC0LOF24,NEW KEYWORDS,1
Little Road Driving HUD: Heads-Up Display Complexity Influences Drivers' Perceptions of Automated Vehicles.,Rebecca Currano; So Yeon Park; Dylan James Moore; Kent Lyons; David Sirkin,2021,CHI,https://doi.org/10.1145/3411764.3445575,https://dblp.org/db/conf/chi/chi2021.html#CurranoPMLS21,NEW KEYWORDS,2
Understanding User Perception of Automated News Generation System.,Changhoon Oh; Jinhan Choi; Sungwoo Lee; SoHyun Park; Daeryong Kim; Jungwoo Song; Dongwhan Kim; Joonhwan Lee; Bongwon Suh,2020,CHI,https://doi.org/10.1145/3313831.3376811,https://dblp.org/db/conf/chi/chi2020.html#OhCLPKSKLS20,NEW KEYWORDS,1
I Don't Need an Expert! Making URL Phishing Features Human Comprehensible.,Kholoud Althobaiti; Nicole Meng; Kami Vaniea,2021,CHI,https://doi.org/10.1145/3411764.3445574,https://dblp.org/db/conf/chi/chi2021.html#AlthobaitiMV21,NEW KEYWORDS,1
Investigating Communication Techniques to Support Trust Calibration for Automated Systems.,Johann Schrammel; Peter Fr; Alexander G. Mirnig; Olivia Dinica; Andrew Lindley; Robert Woitsch; Damiano Falcioni; Matthias Baldauf,2020,AutomationXP@CHI,https://ceur-ws.org/Vol-2700/paper2.pdf,https://dblp.org/db/conf/chi/axp2020.html#Schrammel0MDLWF20,NEW KEYWORDS,1
Algorithmic Food Justice: Co-Designing More-than-Human Blockchain Futures for the Food Commons.,Sara Heitlinger; Lara Houston; Alex S. Taylor; Ruth Catlow,2021,CHI,https://doi.org/10.1145/3411764.3445655,https://dblp.org/db/conf/chi/chi2021.html#HeitlingerHTC21,NEW KEYWORDS,1
3D-Auth: Two-Factor Authentication with Personalized 3D-Printed Items.,Karola Marky; Martin Schmitz 0001; Verena Zimmermann; Martin Herbers; Kai Kunze; Max M,2020,CHI,https://doi.org/10.1145/3313831.3376189,https://dblp.org/db/conf/chi/chi2020.html#MarkySZHKM20,NEW KEYWORDS,1
"The Effects of Group Discussion and Role-playing Training on Self-efficacy, Support-seeking, and Reporting Phishing Emails: Evidence from a Mixed-design Experiment.",Xiaowei Chen; Margault Sacr; Gabriele Lenzini; Samuel Greiff; Verena Distler; Anastasia Sergeeva,2024,CHI,https://doi.org/10.1145/3613904.3641943,https://dblp.org/db/conf/chi/chi2024.html#ChenSLGDS24,NEW KEYWORDS,1
AI4RFQ: Exploiting User Annotations Towards Automating the Extraction of Information and Requirements from Specification Documents.,Rene Kaiser; Hermann Stern,2021,AutomationXP@CHI,https://ceur-ws.org/Vol-2905/paper11.pdf,https://dblp.org/db/conf/chi/axp2021.html#KaiserS21,NEW KEYWORDS,1
"Social Media for Activists: Reimagining Safety, Content Presentation, and Workflows.",Anna Ricarda Luther; Hendrik Heuer; Stephanie Geise; Sebastian Haunss; Andreas Breiter,2025,CHI,https://doi.org/10.1145/3706598.3713351,https://dblp.org/db/conf/chi/chi2025.html#LutherHGHB25,NEW KEYWORDS,1
Investigating Older Adults' Attitudes towards Crisis Informatics Tools: Opportunities for Enhancing Community Resilience during Disasters.,Nurul M. Suhaimi; Yixuan Zhang 0001; Mary Amulya Joseph; Miso Kim; Andrea G. Parker; Jacqueline A. Griffin,2022,CHI,https://doi.org/10.1145/3491102.3517528,https://dblp.org/db/conf/chi/chi2022.html#SuhaimiZJKPG22,NEW KEYWORDS,1
Squeez'In: Private Authentication on Smartphones based on Squeezing Gestures.,Xin Yi 0001; Shuning Zhang; Ziqi Pan; Louisa Shi; Fengyan Han; Yan Kong; Hewu Li; Yuanchun Shi,2023,CHI,https://doi.org/10.1145/3544548.3581419,https://dblp.org/db/conf/chi/chi2023.html#0001ZPSHKLS23,NEW KEYWORDS,1
VeriSMS: A Message Verification System for Inclusive Patient Outreach against Phishing Attacks.,Chenkai Wang; Zhuofan Jia; Hadjer Benkraouda; Cody Zevnik; Nicholas Heuermann; Roopa Foulger; Jonathan A. Handler; Gang Wang 0011,2024,CHI,https://doi.org/10.1145/3613904.3642027,https://dblp.org/db/conf/chi/chi2024.html#WangJBZHFHW24,NEW KEYWORDS,2
How Mandatory Second Factor Affects the Authentication User Experience.,Jacob Abbott; Sameer Patil,2020,CHI,https://doi.org/10.1145/3313831.3376457,https://dblp.org/db/conf/chi/chi2020.html#AbbottP20,NEW KEYWORDS,1
User Authentication via Electrical Muscle Stimulation.,Yuxin Chen 0001; Zhuolin Yang; Ruben Abbou; Pedro Lopes 0001; Ben Y. Zhao; Haitao Zheng 0001,2021,CHI,https://doi.org/10.1145/3411764.3445441,https://dblp.org/db/conf/chi/chi2021.html#ChenYA0ZZ21,NEW KEYWORDS,1
Understanding User Identification in Virtual Reality Through Behavioral Biometrics and the Effect of Body Normalization.,Jonathan Liebers; Mark Abdelaziz; Lukas Mecke; Alia Saad; Jonas Auda; Uwe Gruenefeld; Florian Alt; Stefan Schneegass,2021,CHI,https://doi.org/10.1145/3411764.3445528,https://dblp.org/db/conf/chi/chi2021.html#LiebersAMSAGAS21,NEW KEYWORDS,1
Haptic Fidelity Framework: Defining the Factors of Realistic Haptic Feedback for Virtual Reality.,Thomas Muender; Michael Bonfert; Anke Verena Reinschl; Rainer Malaka; Tanja D,2022,CHI,https://doi.org/10.1145/3491102.3501953,https://dblp.org/db/conf/chi/chi2022.html#MuenderBRMD22,NEW KEYWORDS,1
MagTouch: Robust Finger Identification for a Smartwatch Using a Magnet Ring and a Built-in Magnetometer.,Keun-Woo Park; Daehwa Kim; Seongkook Heo; Geehyuk Lee,2020,CHI,https://doi.org/10.1145/3313831.3376234,https://dblp.org/db/conf/chi/chi2020.html#ParkKHL20,NEW KEYWORDS,1
LLM Whisperer: An Inconspicuous Attack to Bias LLM Responses.,Weiran Lin; Anna Gerchanovsky; Omer Akgul; Lujo Bauer; Matt Fredrikson; Zifan Wang 0001,2025,CHI,https://doi.org/10.1145/3706598.3714025,https://dblp.org/db/conf/chi/chi2025.html#LinGABF025,NEW KEYWORDS,1
Self-Interruptions of Non-Driving Related Tasks in Automated Vehicles: Mobile vs Head-Up Display.,Michael A. Gerber; Ronald Schroeter; Xiaomeng Li 0002; Mohammed Elhenawy,2020,CHI,https://doi.org/10.1145/3313831.3376751,https://dblp.org/db/conf/chi/chi2020.html#GerberSLE20,NEW KEYWORDS,2
Keep Calm and Ride Along: Passenger Comfort and Anxiety as Physiological Responses to Autonomous Driving Styles.,Nicole Dillen; Marko Ilievski; Edith Law; Lennart E. Nacke; Krzysztof Czarnecki 0001; Oliver Schneider 0006,2020,CHI,https://doi.org/10.1145/3313831.3376247,https://dblp.org/db/conf/chi/chi2020.html#DillenILNCS20,NEW KEYWORDS,1
The Influence of Context on Response to Spear-Phishing Attacks: an In-Situ Deception Study.,Verena Distler,2023,CHI,https://doi.org/10.1145/3544548.3581170,https://dblp.org/db/conf/chi/chi2023.html#Distler23,NEW KEYWORDS,2
When the Civic Turn turns Digital: Designing Safe and Secure Refugee Resettlement.,Rikke Bjerg Jensen; Lizzie Coles-Kemp; Reem Talhouk,2020,CHI,https://doi.org/10.1145/3313831.3376245,https://dblp.org/db/conf/chi/chi2020.html#JensenCT20,NEW KEYWORDS,1
A Comparative Long-Term Study of Fallback Authentication Schemes.,Leona Lassak; Philipp Markert; Maximilian Golla; Elizabeth Stobert; Markus D,2024,CHI,https://doi.org/10.1145/3613904.3642889,https://dblp.org/db/conf/chi/chi2024.html#LassakMGSD24,NEW KEYWORDS,1
Advanced Ubiquitous Monitoring Services for Workers in Automated Production Environments.,Sebastian M; Matthias Baldauf; Andreas Michel; Peter Fr,2021,AutomationXP@CHI,https://ceur-ws.org/Vol-2905/paper10.pdf,https://dblp.org/db/conf/chi/axp2021.html#MullerBMF21,NEW KEYWORDS,1
SkullID: Through-Skull Sound Conduction based Authentication for Smartglasses.,Hyejin Shin; Jun Ho Huh; Bum Jun Kwon; Iljoo Kim; Eunyong Cheon; HongMin Kim; Choong-Hoon Lee; Ian Oakley,2024,CHI,https://doi.org/10.1145/3613904.3642506,https://dblp.org/db/conf/chi/chi2024.html#ShinHKKCKLO24,NEW KEYWORDS,1
